season_t,season_t1,season_pair,franchise_id,team_t,team_t1,clutch_possessions_t,clutch_possessions_t1,clutch_games_t,clutch_games_t1,clutch_net_rating_t,clutch_net_rating_t1,non_clutch_net_rating_t,non_clutch_net_rating_t1,all_net_rating_t,all_net_rating_t1,clutch_minus_non_clutch_net_t,clutch_minus_non_clutch_net_t1,clutch_minus_all_net_t,clutch_minus_all_net_t1,eligible_default
2020-21,2021-22,2020-21->2021-22,1610612738,BOS,BOS,326.0,340.0,43,35,-10.856,-9.448,1.823,8.1,1.246,7.36,-12.679,-17.548,-12.101,-16.808,True
2020-21,2021-22,2020-21->2021-22,1610612766,CHA,CHA,221.0,333.0,31,37,19.756,-1.976,-2.613,0.647,-1.942,0.541,22.369,-2.623,21.698,-2.517,True
2020-21,2021-22,2020-21->2021-22,1610612741,CHI,CHI,281.0,295.0,35,41,-8.045,16.122,-0.872,-1.151,-1.149,-0.533,-7.173,17.273,-6.896,16.655,True
2020-21,2021-22,2020-21->2021-22,1610612739,CLE,CLE,216.0,319.0,26,44,-7.319,5.601,-8.349,1.93,-8.315,2.075,1.031,3.671,0.997,3.526,True
2020-21,2021-22,2020-21->2021-22,1610612742,DAL,DAL,208.0,241.0,33,38,-5.663,-7.413,2.551,3.817,2.308,3.485,-8.215,-11.23,-7.972,-10.898,True
2020-21,2021-22,2020-21->2021-22,1610612743,DEN,DEN,298.0,317.0,31,40,5.464,3.776,4.819,2.212,4.843,2.272,0.645,1.564,0.621,1.504,True
2020-21,2021-22,2020-21->2021-22,1610612765,DET,DET,260.0,273.0,32,44,-20.519,-16.126,-3.938,-7.425,-4.546,-7.706,-16.582,-8.7,-15.973,-8.42,True
2020-21,2021-22,2020-21->2021-22,1610612744,GSW,GSW,238.0,292.0,32,41,-6.737,2.716,1.32,5.581,1.055,5.485,-8.057,-2.866,-7.791,-2.77,True
2020-21,2021-22,2020-21->2021-22,1610612745,HOU,HOU,169.0,240.0,24,30,-15.862,-9.86,-7.186,-8.215,-7.383,-8.252,-8.676,-1.645,-8.479,-1.608,True
2020-21,2021-22,2020-21->2021-22,1610612754,IND,IND,348.0,363.0,40,45,-1.716,-22.937,0.136,-2.661,0.05,-3.561,-1.852,-20.276,-1.766,-19.377,True
2020-21,2021-22,2020-21->2021-22,1610612746,LAC,LAC,185.0,311.0,34,42,-7.256,9.508,6.475,-0.415,6.105,-0.029,-13.731,9.924,-13.36,9.538,True
2020-21,2021-22,2020-21->2021-22,1610612747,LAL,LAL,275.0,418.0,35,46,10.924,-3.231,2.641,-2.855,2.947,-2.869,8.283,-0.376,7.978,-0.362,True
2020-21,2021-22,2020-21->2021-22,1610612763,MEM,MEM,304.0,267.0,37,32,-9.282,7.937,1.65,5.27,1.195,5.342,-10.932,2.667,-10.477,2.595,True
2020-21,2021-22,2020-21->2021-22,1610612748,MIA,MIA,246.0,270.0,34,38,-6.97,1.167,0.128,4.684,-0.129,4.543,-7.098,-3.517,-6.841,-3.376,True
2020-21,2021-22,2020-21->2021-22,1610612749,MIL,MIL,213.0,249.0,28,40,1.512,15.283,5.941,2.836,5.816,3.212,-4.428,12.448,-4.304,12.071,True
2020-21,2021-22,2020-21->2021-22,1610612750,MIN,MIN,298.0,254.0,39,38,-11.828,1.087,-4.976,2.785,-5.258,2.731,-6.852,-1.698,-6.57,-1.644,True
2020-21,2021-22,2020-21->2021-22,1610612740,NOP,NOP,344.0,232.0,39,31,7.545,-4.829,-0.702,-0.65,-0.319,-0.769,8.247,-4.179,7.864,-4.06,True
2020-21,2021-22,2020-21->2021-22,1610612752,NYK,NYK,332.0,292.0,36,42,11.477,-23.237,1.973,0.431,2.42,-0.444,9.504,-23.668,9.057,-22.793,True
2020-21,2021-22,2020-21->2021-22,1610612760,OKC,OKC,220.0,315.0,29,37,0.925,-3.616,-10.946,-8.168,-10.587,-7.99,11.872,4.552,11.513,4.374,True
2020-21,2021-22,2020-21->2021-22,1610612753,ORL,ORL,201.0,255.0,29,33,0.753,-2.339,-9.565,-8.303,-9.265,-8.114,10.318,5.964,10.018,5.775,True
2020-21,2021-22,2020-21->2021-22,1610612755,PHI,PHI,280.0,355.0,34,45,15.055,2.294,5.124,2.857,5.499,2.835,9.93,-0.563,9.556,-0.541,True
2020-21,2021-22,2020-21->2021-22,1610612756,PHX,PHX,330.0,279.0,37,40,2.367,33.421,6.079,6.567,5.902,7.462,-3.712,26.854,-3.535,25.959,True
2020-21,2021-22,2020-21->2021-22,1610612757,POR,POR,307.0,229.0,37,32,29.086,1.209,0.618,-9.344,1.791,-9.051,28.468,10.553,27.295,10.261,True
2020-21,2021-22,2020-21->2021-22,1610612758,SAC,SAC,329.0,312.0,42,40,-6.958,1.4,-3.64,-5.468,-3.791,-5.206,-3.318,6.868,-3.167,6.606,True
2020-21,2021-22,2020-21->2021-22,1610612759,SAS,SAS,340.0,289.0,37,39,-3.934,-10.372,-1.394,0.598,-1.511,0.242,-2.539,-10.97,-2.423,-10.614,True
2020-21,2021-22,2020-21->2021-22,1610612761,TOR,TOR,250.0,353.0,38,44,-12.508,10.465,0.044,1.82,-0.396,2.199,-12.552,8.645,-12.112,8.266,True
2020-21,2021-22,2020-21->2021-22,1610612762,UTA,UTA,192.0,292.0,30,40,8.173,-8.386,9.069,6.751,9.05,6.204,-0.896,-15.137,-0.877,-14.59,True
2020-21,2021-22,2020-21->2021-22,1610612764,WAS,WAS,381.0,340.0,39,40,2.806,12.721,-1.815,-4.054,-1.577,-3.386,4.621,16.774,4.384,16.107,True
2021-22,2022-23,2021-22->2022-23,1610612737,ATL,ATL,257.0,378.0,38,43,-8.874,-16.451,1.982,0.93,1.637,0.148,-10.856,-17.381,-10.511,-16.599,True
2021-22,2022-23,2021-22->2022-23,1610612751,BKN,BKN,326.0,277.0,40,40,9.528,5.637,0.561,0.938,0.92,1.101,8.967,4.699,8.608,4.536,True
2021-22,2022-23,2021-22->2022-23,1610612738,BOS,BOS,340.0,340.0,35,36,-9.448,4.238,8.1,6.813,7.36,6.688,-17.548,-2.575,-16.808,-2.451,True
2021-22,2022-23,2021-22->2022-23,1610612766,CHA,CHA,333.0,336.0,37,43,-1.976,-5.783,0.647,-6.287,0.541,-6.267,-2.623,0.503,-2.517,0.483,True
2021-22,2022-23,2021-22->2022-23,1610612741,CHI,CHI,295.0,364.0,41,38,16.122,0.867,-1.151,1.334,-0.533,1.316,17.273,-0.467,16.655,-0.449,True
2021-22,2022-23,2021-22->2022-23,1610612739,CLE,CLE,319.0,336.0,44,45,5.601,-0.889,1.93,5.888,2.075,5.601,3.671,-6.777,3.526,-6.49,True
2021-22,2022-23,2021-22->2022-23,1610612742,DAL,DAL,241.0,435.0,38,55,-7.413,-1.135,3.817,-0.148,3.485,-0.199,-11.23,-0.987,-10.898,-0.937,True
2021-22,2022-23,2021-22->2022-23,1610612743,DEN,DEN,317.0,295.0,40,37,3.776,12.661,2.212,2.987,2.272,3.316,1.564,9.674,1.504,9.345,True
2021-22,2022-23,2021-22->2022-23,1610612765,DET,DET,273.0,275.0,44,37,-16.126,-18.0,-7.425,-7.517,-7.706,-7.874,-8.7,-10.483,-8.42,-10.126,True
2021-22,2022-23,2021-22->2022-23,1610612744,GSW,GSW,292.0,348.0,41,41,2.716,5.412,5.581,1.567,5.485,1.747,-2.866,3.845,-2.77,3.665,True
2021-22,2022-23,2021-22->2022-23,1610612745,HOU,HOU,240.0,278.0,30,40,-9.86,-9.678,-8.215,-8.106,-8.252,-8.138,-1.645,-1.572,-1.608,-1.541,True
2021-22,2022-23,2021-22->2022-23,1610612754,IND,IND,363.0,340.0,45,48,-22.937,-0.694,-2.661,-3.442,-3.561,-3.325,-20.276,2.749,-19.377,2.632,True
2021-22,2022-23,2021-22->2022-23,1610612746,LAC,LAC,311.0,293.0,42,42,9.508,2.496,-0.415,0.388,-0.029,0.46,9.924,2.109,9.538,2.036,True
2021-22,2022-23,2021-22->2022-23,1610612747,LAL,LAL,418.0,347.0,46,44,-3.231,4.346,-2.855,0.564,-2.869,0.718,-0.376,3.781,-0.362,3.628,True
2021-22,2022-23,2021-22->2022-23,1610612763,MEM,MEM,267.0,241.0,32,35,7.937,1.085,5.27,4.078,5.342,3.996,2.667,-2.993,2.595,-2.911,True
2021-22,2022-23,2021-22->2022-23,1610612748,MIA,MIA,270.0,439.0,38,54,1.167,16.867,4.684,-1.518,4.543,-0.509,-3.517,18.385,-3.376,17.376,True
2021-22,2022-23,2021-22->2022-23,1610612749,MIL,MIL,249.0,267.0,40,35,15.283,6.96,2.836,3.278,3.212,3.38,12.448,3.682,12.071,3.58,True
2021-22,2022-23,2021-22->2022-23,1610612750,MIN,MIN,254.0,377.0,38,48,1.087,-0.272,2.785,0.197,2.731,0.167,-1.698,-0.469,-1.644,-0.439,True
2021-22,2022-23,2021-22->2022-23,1610612740,NOP,NOP,232.0,305.0,31,37,-4.829,9.141,-0.65,1.577,-0.769,1.854,-4.179,7.564,-4.06,7.287,True
2021-22,2022-23,2021-22->2022-23,1610612752,NYK,NYK,292.0,394.0,42,45,-23.237,-9.841,0.431,3.421,-0.444,2.768,-23.668,-13.262,-22.793,-12.609,True
2021-22,2022-23,2021-22->2022-23,1610612760,OKC,OKC,315.0,345.0,37,43,-3.616,-9.184,-8.168,1.431,-7.99,1.001,4.552,-10.615,4.374,-10.186,True
2021-22,2022-23,2021-22->2022-23,1610612753,ORL,ORL,255.0,314.0,33,44,-2.339,-11.585,-8.303,-1.953,-8.114,-2.324,5.964,-9.631,5.775,-9.261,True
2021-22,2022-23,2021-22->2022-23,1610612755,PHI,PHI,355.0,354.0,45,45,2.294,16.895,2.857,3.814,2.835,4.358,-0.563,13.081,-0.541,12.537,True
2021-22,2022-23,2021-22->2022-23,1610612756,PHX,PHX,279.0,288.0,40,36,33.421,-3.253,6.567,2.413,7.462,2.212,26.854,-5.666,25.959,-5.465,True
2021-22,2022-23,2021-22->2022-23,1610612757,POR,POR,229.0,297.0,32,36,1.209,-6.837,-9.344,-3.87,-9.051,-3.975,10.553,-2.967,10.261,-2.861,True
2021-22,2022-23,2021-22->2022-23,1610612758,SAC,SAC,312.0,380.0,40,44,1.4,12.368,-5.468,2.164,-5.206,2.629,6.868,10.204,6.606,9.74,True
2021-22,2022-23,2021-22->2022-23,1610612759,SAS,SAS,289.0,227.0,39,28,-10.372,-14.155,0.598,-9.812,0.242,-9.922,-10.97,-4.343,-10.614,-4.233,True
2021-22,2022-23,2021-22->2022-23,1610612761,TOR,TOR,353.0,319.0,44,44,10.465,-0.873,1.82,1.55,2.199,1.456,8.645,-2.423,8.266,-2.33,True
2021-22,2022-23,2021-22->2022-23,1610612762,UTA,UTA,292.0,412.0,40,52,-8.386,7.698,6.751,-1.165,6.204,-0.73,-15.137,8.862,-14.59,8.427,True
2021-22,2022-23,2021-22->2022-23,1610612764,WAS,WAS,340.0,287.0,40,41,12.721,-8.88,-4.054,-0.907,-3.386,-1.185,16.774,-7.973,16.107,-7.695,True
2022-23,2023-24,2022-23->2023-24,1610612737,ATL,ATL,378.0,357.0,43,47,-16.451,-14.811,0.93,-1.476,0.148,-2.047,-17.381,-13.335,-16.599,-12.764,True
2022-23,2023-24,2022-23->2023-24,1610612751,BKN,BKN,277.0,335.0,40,35,5.637,-6.694,0.938,-2.766,1.101,-2.93,4.699,-3.928,4.536,-3.764,True
2022-23,2023-24,2022-23->2023-24,1610612738,BOS,BOS,340.0,256.0,36,33,4.238,12.934,6.813,11.639,6.688,11.66,-2.575,1.296,-2.451,1.275,True
2022-23,2023-24,2022-23->2023-24,1610612766,CHA,CHA,336.0,242.0,43,35,-5.783,-1.601,-6.287,-10.929,-6.267,-10.631,0.503,9.327,0.483,9.03,True
2022-23,2023-24,2022-23->2023-24,1610612741,CHI,CHI,364.0,430.0,38,44,0.867,24.059,1.334,-3.112,1.316,-1.69,-0.467,27.171,-0.449,25.749,True
2022-23,2023-24,2022-23->2023-24,1610612739,CLE,CLE,336.0,297.0,45,42,-0.889,-4.714,5.888,2.82,5.601,2.542,-6.777,-7.534,-6.49,-7.256,True
2022-23,2023-24,2022-23->2023-24,1610612742,DAL,DAL,435.0,227.0,55,31,-1.135,21.821,-0.148,1.561,-0.199,2.093,-0.987,20.261,-0.937,19.728,True
2022-23,2023-24,2022-23->2023-24,1610612743,DEN,DEN,295.0,289.0,37,39,12.661,25.535,2.987,4.778,3.316,5.489,9.674,20.758,9.345,20.047,True
2022-23,2023-24,2022-23->2023-24,1610612765,DET,DET,275.0,223.0,37,34,-18.0,-34.417,-7.517,-8.335,-7.874,-9.048,-10.483,-26.082,-10.126,-25.369,True
2022-23,2023-24,2022-23->2023-24,1610612744,GSW,GSW,348.0,334.0,41,48,5.412,0.252,1.567,2.516,1.747,2.424,3.845,-2.264,3.665,-2.172,True
2022-23,2023-24,2022-23->2023-24,1610612745,HOU,HOU,278.0,296.0,40,39,-9.678,-13.193,-8.106,1.404,-8.138,0.869,-1.572,-14.597,-1.541,-14.063,True
2022-23,2023-24,2022-23->2023-24,1610612754,IND,IND,340.0,265.0,48,36,-0.694,2.141,-3.442,2.961,-3.325,2.938,2.749,-0.82,2.632,-0.797,True
2022-23,2023-24,2022-23->2023-24,1610612746,LAC,LAC,293.0,248.0,42,40,2.496,16.81,0.388,2.936,0.46,3.36,2.109,13.874,2.036,13.45,True
2022-23,2023-24,2022-23->2023-24,1610612747,LAL,LAL,347.0,290.0,44,33,4.346,9.112,0.564,0.275,0.718,0.584,3.781,8.837,3.628,8.527,True
2022-23,2023-24,2022-23->2023-24,1610612763,MEM,MEM,241.0,258.0,35,35,1.085,-7.41,4.078,-6.918,3.996,-6.936,-2.993,-0.492,-2.911,-0.474,True
2022-23,2023-24,2022-23->2023-24,1610612748,MIA,MIA,439.0,291.0,54,42,16.867,-13.315,-1.518,2.364,-0.509,1.792,18.385,-15.679,17.376,-15.107,True
2022-23,2023-24,2022-23->2023-24,1610612749,MIL,MIL,267.0,318.0,35,40,6.96,13.795,3.278,2.133,3.38,2.578,3.682,11.662,3.58,11.217,True
2022-23,2023-24,2022-23->2023-24,1610612750,MIN,MIN,377.0,283.0,48,36,-0.272,-11.72,0.197,6.896,0.167,6.251,-0.469,-18.616,-0.439,-17.971,True
2022-23,2023-24,2022-23->2023-24,1610612740,NOP,NOP,305.0,193.0,37,29,9.141,-13.336,1.577,4.988,1.854,4.551,7.564,-18.323,7.287,-17.887,True
2022-23,2023-24,2022-23->2023-24,1610612752,NYK,NYK,394.0,236.0,45,33,-9.841,13.966,3.421,4.677,2.768,4.941,-13.262,9.289,-12.609,9.025,True
2022-23,2023-24,2022-23->2023-24,1610612760,OKC,OKC,345.0,274.0,43,38,-9.184,11.532,1.431,7.101,1.001,7.251,-10.615,4.431,-10.186,4.281,True
2022-23,2023-24,2022-23->2023-24,1610612753,ORL,ORL,314.0,259.0,44,35,-11.585,3.457,-1.953,2.117,-2.324,2.152,-9.631,1.34,-9.261,1.304,True
2022-23,2023-24,2022-23->2023-24,1610612755,PHI,PHI,354.0,274.0,45,36,16.895,2.088,3.814,3.155,4.358,3.118,13.081,-1.067,12.537,-1.03,True
2022-23,2023-24,2022-23->2023-24,1610612756,PHX,PHX,288.0,299.0,36,40,-3.253,-3.184,2.413,3.37,2.212,3.119,-5.666,-6.553,-5.465,-6.302,True
2022-23,2023-24,2022-23->2023-24,1610612757,POR,POR,297.0,310.0,36,37,-6.837,2.25,-3.87,-9.448,-3.975,-9.003,-2.967,11.698,-2.861,11.253,True
2022-23,2023-24,2022-23->2023-24,1610612758,SAC,SAC,380.0,357.0,44,39,12.368,1.521,2.164,1.826,2.629,1.794,10.204,-0.305,9.74,-0.273,True
2022-23,2023-24,2022-23->2023-24,1610612759,SAS,SAS,227.0,314.0,28,41,-14.155,-12.654,-9.812,-6.127,-9.922,-6.365,-4.343,-6.527,-4.233,-6.289,True
2022-23,2023-24,2022-23->2023-24,1610612761,TOR,TOR,319.0,310.0,44,41,-0.873,-6.425,1.55,-6.304,1.456,-6.307,-2.423,-0.121,-2.33,-0.118,True
2022-23,2023-24,2022-23->2023-24,1610612762,UTA,UTA,412.0,254.0,52,33,7.698,11.878,-1.165,-5.604,-0.73,-5.059,8.862,17.482,8.427,16.937,True
2022-23,2023-24,2022-23->2023-24,1610612764,WAS,WAS,287.0,228.0,41,37,-8.88,-37.931,-0.907,-7.84,-1.185,-8.669,-7.973,-30.091,-7.695,-29.262,True
2023-24,2024-25,2023-24->2024-25,1610612737,ATL,ATL,357.0,334.0,47,41,-14.811,7.812,-1.476,-1.413,-2.047,-1.051,-13.335,9.225,-12.764,8.863,True
2023-24,2024-25,2023-24->2024-25,1610612751,BKN,BKN,335.0,291.0,35,38,-6.694,-16.548,-2.766,-6.904,-2.93,-7.257,-3.928,-9.644,-3.764,-9.291,True
2023-24,2024-25,2023-24->2024-25,1610612738,BOS,BOS,256.0,285.0,33,35,12.934,10.613,11.639,9.374,11.66,9.417,1.296,1.239,1.275,1.196,True
2023-24,2024-25,2023-24->2024-25,1610612766,CHA,CHA,242.0,315.0,35,38,-1.601,-6.049,-10.929,-9.207,-10.631,-9.074,9.327,3.158,9.03,3.025,True
2023-24,2024-25,2023-24->2024-25,1610612741,CHI,CHI,430.0,240.0,44,34,24.059,15.017,-3.112,-2.107,-1.69,-1.608,27.171,17.124,25.749,16.625,True
2023-24,2024-25,2023-24->2024-25,1610612739,CLE,CLE,297.0,281.0,42,38,-4.714,18.993,2.82,8.855,2.542,9.189,-7.534,10.138,-7.256,9.804,True
2023-24,2024-25,2023-24->2024-25,1610612742,DAL,DAL,227.0,308.0,31,40,21.821,1.263,1.561,-1.408,2.093,-1.315,20.261,2.671,19.728,2.578,True
2023-24,2024-25,2023-24->2024-25,1610612743,DEN,DEN,289.0,302.0,39,37,25.535,18.794,4.778,3.27,5.489,3.83,20.758,15.524,20.047,14.964,True
2023-24,2024-25,2023-24->2024-25,1610612765,DET,DET,223.0,312.0,34,44,-34.417,-9.701,-8.335,2.534,-9.048,2.064,-26.082,-12.236,-25.369,-11.765,True
2023-24,2024-25,2023-24->2024-25,1610612744,GSW,GSW,334.0,309.0,48,45,0.252,0.658,2.516,3.309,2.424,3.207,-2.264,-2.65,-2.172,-2.549,True
2023-24,2024-25,2023-24->2024-25,1610612745,HOU,HOU,296.0,322.0,39,43,-13.193,0.046,1.404,4.809,0.869,4.616,-14.597,-4.763,-14.063,-4.57,True
2023-24,2024-25,2023-24->2024-25,1610612754,IND,IND,265.0,344.0,36,37,2.141,17.739,2.961,1.376,2.938,2.058,-0.82,16.363,-0.797,15.681,True
2023-24,2024-25,2023-24->2024-25,1610612746,LAC,LAC,248.0,273.0,40,37,16.81,-0.189,2.936,5.108,3.36,4.933,13.874,-5.297,13.45,-5.122,True
2023-24,2024-25,2023-24->2024-25,1610612747,LAL,LAL,290.0,253.0,33,39,9.112,3.986,0.275,1.156,0.584,1.237,8.837,2.831,8.527,2.749,True
2023-24,2024-25,2023-24->2024-25,1610612763,MEM,MEM,258.0,271.0,35,37,-7.41,9.225,-6.918,4.521,-6.936,4.675,-0.492,4.704,-0.474,4.55,True
2023-24,2024-25,2023-24->2024-25,1610612748,MIA,MIA,291.0,378.0,42,42,-13.315,-15.44,2.364,1.223,1.792,0.445,-15.679,-16.664,-15.107,-15.885,True
2023-24,2024-25,2023-24->2024-25,1610612749,MIL,MIL,318.0,333.0,40,41,13.795,9.11,2.133,2.099,2.578,2.371,11.662,7.011,11.217,6.738,True
2023-24,2024-25,2023-24->2024-25,1610612750,MIN,MIN,283.0,353.0,36,46,-11.72,-9.535,6.896,5.62,6.251,4.954,-18.616,-15.155,-17.971,-14.489,True
2023-24,2024-25,2023-24->2024-25,1610612740,NOP,NOP,193.0,265.0,29,34,-13.336,1.195,4.988,-9.762,4.551,-9.399,-18.323,10.957,-17.887,10.594,True
2023-24,2024-25,2023-24->2024-25,1610612752,NYK,NYK,236.0,313.0,33,30,13.966,2.741,4.677,4.066,4.941,4.012,9.289,-1.325,9.025,-1.271,True
2023-24,2024-25,2023-24->2024-25,1610612760,OKC,OKC,274.0,132.0,38,23,11.532,11.039,7.101,12.72,7.251,12.694,4.431,-1.681,4.281,-1.655,False
2023-24,2024-25,2023-24->2024-25,1610612753,ORL,ORL,259.0,247.0,35,35,3.457,6.923,2.117,-0.375,2.152,-0.154,1.34,7.297,1.304,7.076,True
2023-24,2024-25,2023-24->2024-25,1610612755,PHI,PHI,274.0,286.0,36,36,2.088,-12.818,3.155,-6.087,3.118,-6.325,-1.067,-6.731,-1.03,-6.493,True
2023-24,2024-25,2023-24->2024-25,1610612756,PHX,PHX,299.0,271.0,40,40,-3.184,-5.981,3.37,-2.861,3.119,-2.971,-6.553,-3.12,-6.302,-3.01,True
2023-24,2024-25,2023-24->2024-25,1610612757,POR,POR,310.0,257.0,37,32,2.25,-8.294,-9.448,-2.555,-9.003,-2.729,11.698,-5.738,11.253,-5.565,True
2023-24,2024-25,2023-24->2024-25,1610612758,SAC,SAC,357.0,371.0,39,42,1.521,6.58,1.826,0.3,1.794,0.589,-0.305,6.28,-0.273,5.991,True
2023-24,2024-25,2023-24->2024-25,1610612759,SAS,SAS,314.0,288.0,41,37,-12.654,-3.948,-6.127,-2.799,-6.365,-2.845,-6.527,-1.149,-6.289,-1.104,True
2023-24,2024-25,2023-24->2024-25,1610612761,TOR,TOR,310.0,258.0,41,31,-6.425,-18.012,-6.304,-3.615,-6.307,-4.064,-0.121,-14.397,-0.118,-13.948,True
2023-24,2024-25,2023-24->2024-25,1610612762,UTA,UTA,254.0,263.0,33,33,11.878,-20.582,-5.604,-8.801,-5.059,-9.19,17.482,-11.782,16.937,-11.392,True
2023-24,2024-25,2023-24->2024-25,1610612764,WAS,WAS,228.0,177.0,37,29,-37.931,-11.383,-7.84,-12.219,-8.669,-12.199,-30.091,0.837,-29.262,0.816,True
2024-25,2025-26,2024-25->2025-26,1610612737,ATL,ATL,334.0,231.0,41,30,7.812,3.305,-1.413,0.265,-1.051,0.372,9.225,3.04,8.863,2.933,True
2024-25,2025-26,2024-25->2025-26,1610612751,BKN,BKN,291.0,160.0,38,26,-16.548,-32.724,-6.904,-8.096,-7.257,-8.742,-9.644,-24.627,-9.291,-23.982,True
2024-25,2025-26,2024-25->2025-26,1610612738,BOS,BOS,285.0,183.0,35,26,10.613,-3.46,9.374,8.533,9.417,8.171,1.239,-11.993,1.196,-11.63,True
2024-25,2025-26,2024-25->2025-26,1610612766,CHA,CHA,315.0,187.0,38,26,-6.049,-7.443,-9.207,4.092,-9.074,3.749,3.158,-11.535,3.025,-11.192,True
2024-25,2025-26,2024-25->2025-26,1610612741,CHI,CHI,240.0,286.0,34,34,15.017,-8.69,-2.107,-4.173,-1.608,-4.372,17.124,-4.517,16.625,-4.318,True
2024-25,2025-26,2024-25->2025-26,1610612739,CLE,CLE,281.0,230.0,38,33,18.993,7.826,8.855,4.149,9.189,4.281,10.138,3.677,9.804,3.545,True
2024-25,2025-26,2024-25->2025-26,1610612742,DAL,DAL,308.0,304.0,40,38,1.263,-9.824,-1.408,-3.886,-1.315,-4.164,2.671,-5.938,2.578,-5.66,True
2024-25,2025-26,2024-25->2025-26,1610612743,DEN,DEN,302.0,304.0,37,32,18.794,-9.071,3.27,4.4,3.83,3.751,15.524,-13.471,14.964,-12.822,True
2024-25,2025-26,2024-25->2025-26,1610612765,DET,DET,312.0,282.0,44,35,-9.701,13.187,2.534,7.182,2.064,7.428,-12.236,6.006,-11.765,5.759,True
2024-25,2025-26,2024-25->2025-26,1610612744,GSW,GSW,309.0,192.0,45,27,0.658,-5.121,3.309,1.392,3.207,1.187,-2.65,-6.513,-2.549,-6.308,True
2024-25,2025-26,2024-25->2025-26,1610612745,HOU,HOU,322.0,319.0,43,35,0.046,-3.301,4.809,5.728,4.616,5.257,-4.763,-9.03,-4.57,-8.559,True
2024-25,2025-26,2024-25->2025-26,1610612754,IND,IND,344.0,210.0,37,29,17.739,-9.429,1.376,-8.265,2.058,-8.275,16.363,-1.165,15.681,-1.154,True
2024-25,2025-26,2024-25->2025-26,1610612746,LAC,LAC,273.0,217.0,37,25,-0.189,-0.77,5.108,0.4,4.933,0.359,-5.297,-1.171,-5.122,-1.129,True
2024-25,2025-26,2024-25->2025-26,1610612747,LAL,LAL,253.0,131.0,39,23,3.986,26.787,1.156,-0.157,1.237,0.395,2.831,26.944,2.749,26.392,False
2024-25,2025-26,2024-25->2025-26,1610612763,MEM,MEM,271.0,246.0,37,35,9.225,-18.198,4.521,-1.597,4.675,-2.249,4.704,-16.601,4.55,-15.949,True
2024-25,2025-26,2024-25->2025-26,1610612748,MIA,MIA,378.0,191.0,42,27,-15.44,-3.665,1.223,3.375,0.445,3.175,-16.664,-7.04,-15.885,-6.839,True
2024-25,2025-26,2024-25->2025-26,1610612749,MIL,MIL,333.0,233.0,41,31,9.11,8.155,2.099,-4.484,2.371,-4.004,7.011,12.639,6.738,12.159,True
2024-25,2025-26,2024-25->2025-26,1610612750,MIN,MIN,353.0,238.0,46,28,-9.535,3.807,5.62,3.826,4.954,3.827,-15.155,-0.02,-14.489,-0.02,True
2024-25,2025-26,2024-25->2025-26,1610612740,NOP,NOP,265.0,247.0,34,34,1.195,-18.055,-9.762,-4.375,-9.399,-4.909,10.957,-13.68,10.594,-13.145,True
2024-25,2025-26,2024-25->2025-26,1610612752,NYK,NYK,313.0,191.0,30,26,2.741,20.432,4.066,6.219,4.012,6.656,-1.325,14.213,-1.271,13.776,True
2024-25,2025-26,2024-25->2025-26,1610612760,OKC,OKC,132.0,257.0,23,29,11.039,22.546,12.72,10.435,12.694,10.901,-1.681,12.111,-1.655,11.645,False
2024-25,2025-26,2024-25->2025-26,1610612753,ORL,ORL,247.0,293.0,35,31,6.923,2.149,-0.375,0.684,-0.154,0.756,7.297,1.465,7.076,1.393,True
2024-25,2025-26,2024-25->2025-26,1610612755,PHI,PHI,286.0,303.0,36,35,-12.818,20.791,-6.087,-1.318,-6.325,-0.266,-6.731,22.109,-6.493,21.057,True
2024-25,2025-26,2024-25->2025-26,1610612756,PHX,PHX,271.0,238.0,40,30,-5.981,-0.718,-2.861,0.903,-2.971,0.843,-3.12,-1.621,-3.01,-1.56,True
2024-25,2025-26,2024-25->2025-26,1610612757,POR,POR,257.0,266.0,32,35,-8.294,-3.459,-2.555,-3.066,-2.729,-3.089,-5.738,-0.393,-5.565,-0.37,True
2024-25,2025-26,2024-25->2025-26,1610612758,SAC,SAC,371.0,199.0,42,25,6.58,-12.324,0.3,-10.566,0.589,-10.619,6.28,-1.758,5.991,-1.705,True
2024-25,2025-26,2024-25->2025-26,1610612759,SAS,SAS,288.0,233.0,37,30,-3.948,12.512,-2.799,6.758,-2.845,6.986,-1.149,5.754,-1.104,5.526,True
2024-25,2025-26,2024-25->2025-26,1610612761,TOR,TOR,258.0,207.0,31,31,-18.012,0.266,-3.615,1.596,-4.064,1.536,-14.397,-1.329,-13.948,-1.27,True
2024-25,2025-26,2024-25->2025-26,1610612762,UTA,UTA,263.0,236.0,33,27,-20.582,7.446,-8.801,-7.874,-9.19,-7.345,-11.782,15.32,-11.392,14.791,True
2024-25,2025-26,2024-25->2025-26,1610612764,WAS,WAS,177.0,156.0,29,21,-11.383,-1.653,-12.219,-11.035,-12.199,-10.808,0.837,9.382,0.816,9.155,True
